"cycle","horizon","model","actual","forecast"
74,6,"mixBART",0.959385992964503,1.32169843270938
74,6,"RW",0.959385992964503,1.19032650152982
74,9,"BVAR",0.803374171520386,1.27711983674004
74,9,"mixBART",0.803374171520386,1.19612718710791
74,9,"RW",0.803374171520386,1.19032650152982
74,12,"BVAR",1.17450572883911,1.35002346273828
74,12,"mixBART",1.17450572883911,1.171280852272
74,12,"RW",1.17450572883911,1.19032650152982
75,1,"BVAR",1.12000943165837,1.14939324948879
75,1,"mixBART",1.12000943165837,1.14473706974541
75,1,"RW",1.12000943165837,1.15948095437422
75,3,"BVAR",0.878088539894209,1.16915623048708
75,3,"mixBART",0.878088539894209,0.991351259037526
75,3,"RW",0.878088539894209,1.15948095437422
75,6,"BVAR",0.838473725014326,1.18280138733535
75,6,"mixBART",0.838473725014326,1.25439809857663
75,6,"RW",0.838473725014326,1.15948095437422
75,9,"BVAR",0.801479397387678,1.26505630214359
75,9,"mixBART",0.801479397387678,1.20121547217618
75,9,"RW",0.801479397387678,1.15948095437422
75,12,"BVAR",1.17233781620903,1.32775852656266
75,12,"mixBART",1.17233781620903,1.19346436132056
75,12,"RW",1.17233781620903,1.15948095437422
76,1,"BVAR",0.984297510232067,1.12600731855979
76,1,"mixBART",0.984297510232067,1.05149441401289
76,1,"RW",0.984297510232067,1.11422946424831
76,3,"BVAR",0.811739519938089,1.16040082606119
76,3,"mixBART",0.811739519938089,1.12845190405746
76,3,"RW",0.811739519938089,1.11422946424831
76,6,"BVAR",0.726646505376344,1.16517896149341
76,6,"mixBART",0.726646505376344,1.22227679871955
76,6,"RW",0.726646505376344,1.11422946424831
76,9,"BVAR",1.07816936000866,1.23720791611646
76,9,"mixBART",1.07816936000866,1.25119066751428
76,9,"RW",1.07816936000866,1.11422946424831
76,12,"BVAR",1.23975851660198,1.30381461730683
76,12,"mixBART",1.23975851660198,1.1680161556413
76,12,"RW",1.23975851660198,1.11422946424831
77,1,"BVAR",0.878088539894209,1.00528569603184
77,1,"mixBART",0.878088539894209,1.00575631640643
77,1,"RW",0.878088539894209,0.981708340325558
77,3,"BVAR",0.959385992964503,1.05308597981051
77,3,"mixBART",0.959385992964503,1.12298256681065
77,3,"RW",0.959385992964503,0.981708340325558
77,6,"BVAR",0.803374171520386,1.09353629099124
77,6,"mixBART",0.803374171520386,1.23015536008492
77,6,"RW",0.803374171520386,0.981708340325558
77,9,"BVAR",1.17450572883911,1.17502926527339
77,9,"mixBART",1.17450572883911,1.17201571457703
77,9,"RW",1.17450572883911,0.981708340325558
77,12,"BVAR",1.23272427929065,1.24420907622224
77,12,"mixBART",1.23272427929065,1.21623346198556
77,12,"RW",1.23272427929065,0.981708340325558
78,1,"BVAR",0.811739519938089,0.906932243649477
78,1,"mixBART",0.811739519938089,1.05054358774418
78,1,"RW",0.811739519938089,0.875062803550494
78,3,"BVAR",0.838473725014326,0.94612809699288
78,3,"mixBART",0.838473725014326,1.22407377508515
78,3,"RW",0.838473725014326,0.875062803550494
78,6,"BVAR",0.801479397387678,1.03098799913587
78,6,"mixBART",0.801479397387678,1.27877486302905
78,6,"RW",0.801479397387678,0.875062803550494
78,9,"BVAR",1.17233781620903,1.11086743422275
78,9,"mixBART",1.17233781620903,1.18147245113368
78,9,"RW",1.17233781620903,0.875062803550494
78,12,"BVAR",1.05360581094593,1.17576686535608
78,12,"mixBART",1.05360581094593,1.29369569347109
78,12,"RW",1.05360581094593,0.875062803550494
79,1,"BVAR",0.959385992964503,0.807426206779101
79,1,"mixBART",0.959385992964503,0.994352801376736
79,1,"RW",0.959385992964503,0.807835586622578
79,3,"BVAR",0.726646505376344,0.812071754567639
79,3,"mixBART",0.726646505376344,1.08305847139092
79,3,"RW",0.726646505376344,0.807835586622578
79,6,"BVAR",1.07816936000866,0.861599347816497
79,6,"mixBART",1.07816936000866,1.1904205302089
79,6,"RW",1.07816936000866,0.807835586622578
79,9,"BVAR",1.23975851660198,0.946875389354254
79,9,"mixBART",1.23975851660198,1.13462529550741
79,9,"RW",1.23975851660198,0.807835586622578
79,12,"BVAR",1.47957648668587,1.01989474915143
79,12,"mixBART",1.47957648668587,1.32463778385141
79,12,"RW",1.47957648668587,0.807835586622578
80,1,"BVAR",0.838473725014326,0.932499811135312
80,1,"mixBART",0.838473725014326,1.0087443415872
80,1,"RW",0.838473725014326,0.955414012738853
80,3,"BVAR",0.803374171520386,0.869421353065713
80,3,"mixBART",0.803374171520386,1.13998946713955
80,3,"RW",0.803374171520386,0.955414012738853
80,6,"BVAR",1.17450572883911,0.886031899539726
80,6,"mixBART",1.17450572883911,1.1069776841991
80,6,"RW",1.17450572883911,0.955414012738853
80,9,"BVAR",1.23272427929065,0.989649289500457
80,9,"mixBART",1.23272427929065,1.14660465250143
80,9,"RW",1.23272427929065,0.955414012738853
80,12,"BVAR",1.3545797108588,1.05823249606132
80,12,"mixBART",1.3545797108588,1.37945716395995
80,12,"RW",1.3545797108588,0.955414012738853
81,1,"BVAR",0.726646505376344,0.765103384540481
81,1,"mixBART",0.726646505376344,0.848974893242413
81,1,"RW",0.726646505376344,0.832984512348263
81,3,"BVAR",0.801479397387678,0.687997496334611
81,3,"mixBART",0.801479397387678,0.975247831123689
81,3,"RW",0.801479397387678,0.832984512348263
81,6,"BVAR",1.17233781620903,0.705705530230563
81,6,"mixBART",1.17233781620903,0.962634627735049
81,6,"RW",1.17233781620903,0.832984512348263
81,9,"BVAR",1.05360581094593,0.773158530044286
81,9,"mixBART",1.05360581094593,1.10193548524842
81,9,"RW",1.05360581094593,0.832984512348263
81,12,"BVAR",1.1680040654738,0.853464061086201
81,12,"mixBART",1.1680040654738,1.18285007008931
81,12,"RW",1.1680040654738,0.832984512348263
82,1,"BVAR",0.803374171520386,0.680798320025644
82,1,"mixBART",0.803374171520386,0.958150377850427
82,1,"RW",0.803374171520386,0.725366876310273
82,3,"BVAR",1.07816936000866,0.68784601893025
82,3,"mixBART",1.07816936000866,1.02358153633801
82,3,"RW",1.07816936000866,0.725366876310273
82,6,"BVAR",1.23975851660198,0.757367495437478
82,6,"mixBART",1.23975851660198,1.0184060725439
82,6,"RW",1.23975851660198,0.725366876310273
82,9,"BVAR",1.47957648668587,0.831213344929419
82,9,"mixBART",1.47957648668587,1.29636509442582
82,9,"RW",1.47957648668587,0.725366876310273
82,12,"BVAR",1.18085054040313,0.914047353455634
82,12,"mixBART",1.18085054040313,1.1948780126106
82,12,"RW",1.18085054040313,0.725366876310273
83,1,"BVAR",0.801479397387678,0.814150418682332
83,1,"mixBART",0.801479397387678,0.845535019253311
83,1,"RW",0.801479397387678,0.804323237401031
83,3,"BVAR",1.17450572883911,0.821532088321558
83,3,"mixBART",1.17450572883911,0.959744535326695
83,3,"RW",1.17450572883911,0.804323237401031
83,6,"BVAR",1.23272427929065,0.900928780806354
83,6,"mixBART",1.23272427929065,1.14763696468179
83,6,"RW",1.23272427929065,0.804323237401031
83,9,"BVAR",1.3545797108588,0.975050040755704
83,9,"mixBART",1.3545797108588,1.37731168606036
83,9,"RW",1.3545797108588,0.804323237401031
83,12,"BVAR",1.26948765935141,1.05343191726074
83,12,"mixBART",1.26948765935141,1.26504278329879
83,12,"RW",1.26948765935141,0.804323237401031
84,1,"BVAR",1.07816936000866,0.826771090942872
84,1,"mixBART",1.07816936000866,0.993958479182071
84,1,"RW",1.07816936000866,0.801068090787717
84,3,"BVAR",1.17233781620903,0.889332643278465
84,3,"mixBART",1.17233781620903,0.965389813061078
84,3,"RW",1.17233781620903,0.801068090787717
84,6,"BVAR",1.05360581094593,0.990267157060863
84,6,"mixBART",1.05360581094593,1.23964631124291
84,6,"RW",1.05360581094593,0.801068090787717
84,9,"BVAR",1.1680040654738,1.06726755411638
84,9,"mixBART",1.1680040654738,1.22654885215787
84,9,"RW",1.1680040654738,0.801068090787717
84,12,"BVAR",1.29096244323864,1.14725405525251
84,12,"mixBART",1.29096244323864,1.27511673077625
84,12,"RW",1.29096244323864,0.801068090787717
85,1,"BVAR",1.17450572883911,1.11237849881035
85,1,"mixBART",1.17450572883911,1.14202211196576
85,1,"RW",1.17450572883911,1.07826810990841
85,3,"BVAR",1.23975851660198,1.18399106092707
85,3,"mixBART",1.23975851660198,1.21508280186053
85,3,"RW",1.23975851660198,1.07826810990841
85,6,"BVAR",1.47957648668587,1.30482491767501
85,6,"mixBART",1.47957648668587,1.69457683363683
85,6,"RW",1.47957648668587,1.07826810990841
85,9,"BVAR",1.18085054040313,1.37598934099662
85,9,"mixBART",1.18085054040313,1.31757113499797
85,9,"RW",1.18085054040313,1.07826810990841
85,12,"BVAR",1.2204961439694,1.4205348383564
85,12,"mixBART",1.2204961439694,1.43403249065552
85,12,"RW",1.2204961439694,1.07826810990841
86,1,"BVAR",1.17233781620903,1.24784717323218
86,1,"mixBART",1.17233781620903,1.27025096386563
86,1,"RW",1.17233781620903,1.17148554336989
86,3,"BVAR",1.23272427929065,1.28727538812944
86,3,"mixBART",1.23272427929065,1.5317251669783
86,3,"RW",1.23272427929065,1.17148554336989
86,6,"BVAR",1.3545797108588,1.39191489526119
86,6,"mixBART",1.3545797108588,1.72804448720695
86,6,"RW",1.3545797108588,1.17148554336989
86,9,"BVAR",1.26948765935141,1.46150718853025
86,9,"mixBART",1.26948765935141,1.45143575010175
86,9,"RW",1.26948765935141,1.17148554336989
86,12,"BVAR",1.22009637942541,1.50238365969737
86,12,"mixBART",1.22009637942541,1.50385647161916
86,12,"RW",1.22009637942541,1.17148554336989
87,1,"BVAR",1.23975851660198,1.14522055853152
87,1,"mixBART",1.23975851660198,1.27456917964327
87,1,"RW",1.23975851660198,1.17197240462139
87,3,"BVAR",1.05360581094593,1.18475988086105
87,3,"mixBART",1.05360581094593,1.57265899182561
87,3,"RW",1.05360581094593,1.17197240462139
87,6,"BVAR",1.1680040654738,1.24879099451342
87,6,"mixBART",1.1680040654738,1.40246456240621
87,6,"RW",1.1680040654738,1.17197240462139
87,9,"BVAR",1.29096244323864,1.29065165114406
87,9,"mixBART",1.29096244323864,1.3706715162405
87,9,"RW",1.29096244323864,1.17197240462139
87,12,"BVAR",1.18278999767521,1.34883491117144
87,12,"mixBART",1.18278999767521,1.35060332053224
87,12,"RW",1.18278999767521,1.17197240462139
88,1,"BVAR",1.23272427929065,1.26655630833129
88,1,"mixBART",1.23272427929065,1.45939996453679
88,1,"RW",1.23272427929065,1.24014931563667
88,3,"BVAR",1.47957648668587,1.3693440783183
88,3,"mixBART",1.47957648668587,1.612346552688
88,3,"RW",1.47957648668587,1.24014931563667
88,6,"BVAR",1.18085054040313,1.43596166035018
88,6,"mixBART",1.18085054040313,1.37438577463293
88,6,"RW",1.18085054040313,1.24014931563667
88,9,"BVAR",1.2204961439694,1.48416265701202
88,9,"mixBART",1.2204961439694,1.3986327973401
88,9,"RW",1.2204961439694,1.24014931563667
88,12,"BVAR",1.20924381682797,1.5425633010198
88,12,"mixBART",1.20924381682797,1.37121946113254
88,12,"RW",1.20924381682797,1.24014931563667
89,1,"BVAR",1.05360581094593,1.29077692421235
89,1,"mixBART",1.05360581094593,1.27333363532641
89,1,"RW",1.05360581094593,1.23242349048801
89,3,"BVAR",1.3545797108588,1.3803051485265
89,3,"mixBART",1.3545797108588,1.33107907784741
89,3,"RW",1.3545797108588,1.23242349048801
89,6,"BVAR",1.26948765935141,1.49307875850958
89,6,"mixBART",1.26948765935141,1.25923265609448
89,6,"RW",1.26948765935141,1.23242349048801
89,9,"BVAR",1.22009637942541,1.53576466991843
89,9,"mixBART",1.22009637942541,1.296313621785
89,9,"RW",1.22009637942541,1.23242349048801
89,12,"BVAR",1.16776009017703,1.60117113151024
89,12,"mixBART",1.16776009017703,1.35194529998307
89,12,"RW",1.16776009017703,1.23242349048801
90,1,"BVAR",1.47957648668587,1.08022440437366
90,1,"mixBART",1.47957648668587,1.12768698543482
90,1,"RW",1.47957648668587,1.05085304541334
90,3,"BVAR",1.1680040654738,1.15649275993828
90,3,"mixBART",1.1680040654738,1.07132836822902
90,3,"RW",1.1680040654738,1.05085304541334
90,6,"BVAR",1.29096244323864,1.27859402403147
90,6,"mixBART",1.29096244323864,1.1674618443628
90,6,"RW",1.29096244323864,1.05085304541334
90,9,"BVAR",1.18278999767521,1.33723030887128
90,9,"mixBART",1.18278999767521,1.1888063859072
90,9,"RW",1.18278999767521,1.05085304541334
90,12,"BVAR",1.2172239206742,1.42655515239347
90,12,"mixBART",1.2172239206742,1.25784802173904
90,12,"RW",1.2172239206742,1.05085304541334
91,1,"BVAR",1.3545797108588,1.46162206167088
91,1,"mixBART",1.3545797108588,1.38468722630616
91,1,"RW",1.3545797108588,1.47645486325314
91,3,"BVAR",1.18085054040313,1.47295493429824
91,3,"mixBART",1.18085054040313,1.32775749656798
91,3,"RW",1.18085054040313,1.47645486325314
91,6,"BVAR",1.2204961439694,1.60433836332453
91,6,"mixBART",1.2204961439694,1.40520651931478
91,6,"RW",1.2204961439694,1.47645486325314
91,9,"BVAR",1.20924381682797,1.70030742542506
91,9,"mixBART",1.20924381682797,1.36205682443929
91,9,"RW",1.20924381682797,1.47645486325314
91,12,"BVAR",1.13799156594903,1.74439591151678
91,12,"mixBART",1.13799156594903,1.57646614350167
91,12,"RW",1.13799156594903,1.47645486325314
92,1,"BVAR",1.1680040654738,1.36663655607824
92,1,"mixBART",1.1680040654738,1.33440860858314
92,1,"RW",1.1680040654738,1.35340196038223
92,3,"BVAR",1.26948765935141,1.40071194709696
92,3,"mixBART",1.26948765935141,1.2752520651246
92,3,"RW",1.26948765935141,1.35340196038223
92,6,"BVAR",1.22009637942541,1.5684432905305
92,6,"mixBART",1.22009637942541,1.40384318815731
92,6,"RW",1.22009637942541,1.35340196038223
92,9,"BVAR",1.16776009017703,1.63913229568894
92,9,"mixBART",1.16776009017703,1.34703571466981
92,9,"RW",1.16776009017703,1.35340196038223
92,12,"BVAR",1.55509746482948,1.69524196326496
92,12,"mixBART",1.55509746482948,1.48601886162748
92,12,"RW",1.55509746482948,1.35340196038223
93,1,"BVAR",1.18085054040313,1.03550900477798
93,1,"mixBART",1.18085054040313,1.11823580254312
93,1,"RW",1.18085054040313,1.16345525800131
93,3,"BVAR",1.29096244323864,1.04260509490952
93,3,"mixBART",1.29096244323864,1.08012053688
93,3,"RW",1.29096244323864,1.16345525800131
93,6,"BVAR",1.18278999767521,1.13873544529693
93,6,"mixBART",1.18278999767521,1.23021497518099
93,6,"RW",1.18278999767521,1.16345525800131
93,9,"BVAR",1.2172239206742,1.20978643020732
93,9,"mixBART",1.2172239206742,1.22764283348702
93,9,"RW",1.2172239206742,1.16345525800131
93,12,"BVAR",1.07001590997439,1.30339594822073
93,12,"mixBART",1.07001590997439,1.24623709743372
93,12,"RW",1.07001590997439,1.16345525800131
94,1,"BVAR",1.26948765935141,1.13645295120989
94,1,"mixBART",1.26948765935141,1.13833259892843
94,1,"RW",1.26948765935141,1.17426404631819
94,3,"BVAR",1.2204961439694,1.21988887853648
94,3,"mixBART",1.2204961439694,1.44345102212317
94,3,"RW",1.2204961439694,1.17426404631819
94,6,"BVAR",1.20924381682797,1.25302460503382
94,6,"mixBART",1.20924381682797,1.22492707810733
94,6,"RW",1.20924381682797,1.17426404631819
94,9,"BVAR",1.13799156594903,1.35277052497571
94,9,"mixBART",1.13799156594903,1.44915687554362
94,9,"RW",1.13799156594903,1.17426404631819
94,12,"BVAR",1.07782367766261,1.44547625805771
94,12,"mixBART",1.07782367766261,1.44288208888996
94,12,"RW",1.07782367766261,1.17426404631819
95,1,"BVAR",1.29096244323864,1.40003092924999
95,1,"mixBART",1.29096244323864,1.40226461189618
95,1,"RW",1.29096244323864,1.26763443058679
95,3,"BVAR",1.22009637942541,1.53883586475017
95,3,"mixBART",1.22009637942541,1.57300810989976
95,3,"RW",1.22009637942541,1.26763443058679
95,6,"BVAR",1.16776009017703,1.65493256702689
95,6,"mixBART",1.16776009017703,1.49192421157078
95,6,"RW",1.16776009017703,1.26763443058679
95,9,"BVAR",1.55509746482948,1.71573634856128
95,9,"mixBART",1.55509746482948,1.56927294032305
95,9,"RW",1.55509746482948,1.26763443058679
95,12,"BVAR",1.11898396256199,1.73543081294588
95,12,"mixBART",1.11898396256199,1.60710464920439
95,12,"RW",1.11898396256199,1.26763443058679
96,1,"BVAR",1.2204961439694,1.33759098801228
96,1,"mixBART",1.2204961439694,1.48986859117283
96,1,"RW",1.2204961439694,1.28592423252776
96,3,"BVAR",1.18278999767521,1.49525966530157
96,3,"mixBART",1.18278999767521,1.46161131289297
96,3,"RW",1.18278999767521,1.28592423252776
96,6,"BVAR",1.2172239206742,1.56081029070236
96,6,"mixBART",1.2172239206742,1.55252837987698
96,6,"RW",1.2172239206742,1.28592423252776
96,9,"BVAR",1.07001590997439,1.60372708423033
96,9,"mixBART",1.07001590997439,1.53279055309433
96,9,"RW",1.07001590997439,1.28592423252776
96,12,"BVAR",1.11646304507321,1.65939656238813
96,12,"mixBART",1.11646304507321,1.58923362898358
96,12,"RW",1.11646304507321,1.28592423252776
97,1,"BVAR",1.22009637942541,1.28594867187374
97,1,"mixBART",1.22009637942541,1.12849115609567
97,1,"RW",1.22009637942541,1.21811641595814
97,3,"BVAR",1.20924381682797,1.420151345498
97,3,"mixBART",1.20924381682797,1.27381737780147
97,3,"RW",1.20924381682797,1.21811641595814
97,6,"BVAR",1.13799156594903,1.4845896262487
97,6,"mixBART",1.13799156594903,1.55733945868874
97,6,"RW",1.13799156594903,1.21811641595814
97,9,"BVAR",1.07782367766261,1.53718451539711
97,9,"mixBART",1.07782367766261,1.42271551618617
97,9,"RW",1.07782367766261,1.21811641595814
97,12,"BVAR",1.18318208255982,1.5805093563247
97,12,"mixBART",1.18318208255982,1.45680288296289
97,12,"RW",1.18318208255982,1.21811641595814
98,1,"BVAR",1.18278999767521,1.29910161640216
98,1,"mixBART",1.18278999767521,1.34178699976308
98,1,"RW",1.18278999767521,1.21836542785887
98,3,"BVAR",1.16776009017703,1.38360470178237
98,3,"mixBART",1.16776009017703,1.50628099118279
98,3,"RW",1.16776009017703,1.21836542785887
98,6,"BVAR",1.55509746482948,1.43568865226732
98,6,"mixBART",1.55509746482948,1.47702162845716
98,6,"RW",1.55509746482948,1.21836542785887
98,9,"BVAR",1.11898396256199,1.48196853184816
98,9,"mixBART",1.11898396256199,1.46108030960813
98,9,"RW",1.11898396256199,1.21836542785887
98,12,"BVAR",1.12652957239644,1.52766637496194
98,12,"mixBART",1.12652957239644,1.49713888841231
98,12,"RW",1.12652957239644,1.21836542785887
99,1,"BVAR",1.20924381682797,1.20501332692997
99,1,"mixBART",1.20924381682797,1.25379659207065
99,1,"RW",1.20924381682797,1.18444698578664
99,3,"BVAR",1.2172239206742,1.2824362237287
99,3,"mixBART",1.2172239206742,1.38279455738201
99,3,"RW",1.2172239206742,1.18444698578664
99,6,"BVAR",1.07001590997439,1.31637566153305
99,6,"mixBART",1.07001590997439,1.35612569504021
99,6,"RW",1.07001590997439,1.18444698578664
99,9,"BVAR",1.11646304507321,1.36405055867372
99,9,"mixBART",1.11646304507321,1.26734727660618
99,9,"RW",1.11646304507321,1.18444698578664
99,12,"BVAR",1.17617607673754,1.40550557223806
99,12,"mixBART",1.17617607673754,1.22559039844855
99,12,"RW",1.17617607673754,1.18444698578664
100,1,"BVAR",1.16776009017703,1.26308843715585
100,1,"mixBART",1.16776009017703,1.37226575602807
100,1,"RW",1.16776009017703,1.21221982670951
100,3,"BVAR",1.13799156594903,1.36217529038963
100,3,"mixBART",1.13799156594903,1.5101110747981
100,3,"RW",1.13799156594903,1.21221982670951
100,6,"BVAR",1.07782367766261,1.35918764093497
100,6,"mixBART",1.07782367766261,1.38092237420611
100,6,"RW",1.07782367766261,1.21221982670951
100,9,"BVAR",1.18318208255982,1.40686213963883
100,9,"mixBART",1.18318208255982,1.30082076432549
100,9,"RW",1.18318208255982,1.21221982670951
100,12,"BVAR",1.18961702262652,1.44768261531281
100,12,"mixBART",1.18961702262652,1.32387544488733
100,12,"RW",1.18961702262652,1.21221982670951
101,1,"BVAR",1.2172239206742,1.21463368509004
101,1,"mixBART",1.2172239206742,1.30640190991941
101,1,"RW",1.2172239206742,1.16514281090703
101,3,"BVAR",1.55509746482948,1.27310453858408
101,3,"mixBART",1.55509746482948,1.23467025797043
101,3,"RW",1.55509746482948,1.16514281090703
101,6,"BVAR",1.11898396256199,1.28743203912681
101,6,"mixBART",1.11898396256199,1.33606950486349
101,6,"RW",1.11898396256199,1.16514281090703
101,9,"BVAR",1.12652957239644,1.34038995322144
101,9,"mixBART",1.12652957239644,1.25834398478744
101,9,"RW",1.12652957239644,1.16514281090703
101,12,"BVAR",1.29761207728704,1.38917604138744
101,12,"mixBART",1.29761207728704,1.26532015615407
101,12,"RW",1.29761207728704,1.16514281090703
102,1,"BVAR",1.13799156594903,1.25783107875454
102,1,"mixBART",1.13799156594903,1.29359908096834
102,1,"RW",1.13799156594903,1.21645651471064
102,3,"BVAR",1.07001590997439,1.26552144288119
102,3,"mixBART",1.07001590997439,1.34406067752601
102,3,"RW",1.07001590997439,1.21645651471064
102,6,"BVAR",1.11646304507321,1.31348366199203
102,6,"mixBART",1.11646304507321,1.15690396919251
102,6,"RW",1.11646304507321,1.21645651471064
102,9,"BVAR",1.17617607673754,1.37226339816299
102,9,"mixBART",1.17617607673754,1.069773722703
102,9,"RW",1.17617607673754,1.21645651471064
102,12,"BVAR",1.61919918921273,1.41458914580895
102,12,"mixBART",1.61919918921273,1.17148915896037
102,12,"RW",1.61919918921273,1.21645651471064
103,1,"BVAR",1.55509746482948,1.18314779392845
103,1,"mixBART",1.55509746482948,1.12715538950936
103,1,"RW",1.55509746482948,1.13526570048309
103,3,"BVAR",1.07782367766261,1.22582851264896
103,3,"mixBART",1.07782367766261,1.13905111844163
103,3,"RW",1.07782367766261,1.13526570048309
103,6,"BVAR",1.18318208255982,1.338438745737
103,6,"mixBART",1.18318208255982,1.09777520124097
103,6,"RW",1.18318208255982,1.13526570048309
103,9,"BVAR",1.18961702262652,1.39572059667275
103,9,"mixBART",1.18961702262652,1.01117344899757
103,9,"RW",1.18961702262652,1.13526570048309
103,12,"BVAR",1.59830990596083,1.41461759758473
103,12,"mixBART",1.59830990596083,1.0677126600123
103,12,"RW",1.59830990596083,1.13526570048309
104,1,"BVAR",1.07001590997439,1.59151216575949
104,1,"mixBART",1.07001590997439,1.39959931126097
104,1,"RW",1.07001590997439,1.55565381677855
104,3,"BVAR",1.11898396256199,1.61762772817541
104,3,"mixBART",1.11898396256199,1.28850198041011
104,3,"RW",1.11898396256199,1.55565381677855
104,6,"BVAR",1.12652957239644,1.69586930853175
104,6,"mixBART",1.12652957239644,1.26740893403746
104,6,"RW",1.12652957239644,1.55565381677855
104,9,"BVAR",1.29761207728704,1.72749208959818
104,9,"mixBART",1.29761207728704,1.29775831988644
104,9,"RW",1.29761207728704,1.55565381677855
104,12,"BVAR",1.23138568504243,1.71859724432554
104,12,"mixBART",1.23138568504243,1.31883459015904
104,12,"RW",1.23138568504243,1.55565381677855
105,1,"BVAR",1.07782367766261,1.12730406009116
105,1,"mixBART",1.07782367766261,1.18129613685238
105,1,"RW",1.07782367766261,1.06774374150204
105,3,"BVAR",1.11646304507321,1.2443987855485
105,3,"mixBART",1.11646304507321,1.12642052152607
105,3,"RW",1.11646304507321,1.06774374150204
105,6,"BVAR",1.17617607673754,1.25434098547476
105,6,"mixBART",1.17617607673754,1.12473483430295
105,6,"RW",1.17617607673754,1.06774374150204
105,9,"BVAR",1.61919918921273,1.28931689887843
105,9,"mixBART",1.61919918921273,1.36086859005708
105,9,"RW",1.61919918921273,1.06774374150204
105,12,"BVAR",1.06190218657108,1.34008746878676
105,12,"mixBART",1.06190218657108,1.16586290887348
105,12,"RW",1.06190218657108,1.06774374150204
106,1,"BVAR",1.11898396256199,1.17371902851395
106,1,"mixBART",1.11898396256199,1.16656046021245
106,1,"RW",1.11898396256199,1.07415245777263
106,3,"BVAR",1.18318208255982,1.29619383269283
106,3,"mixBART",1.18318208255982,1.17097313092767
106,3,"RW",1.18318208255982,1.07415245777263
106,6,"BVAR",1.18961702262652,1.30373578235313
106,6,"mixBART",1.18961702262652,1.11108484030281
106,6,"RW",1.18961702262652,1.07415245777263
106,9,"BVAR",1.59830990596083,1.3652681144929
106,9,"mixBART",1.59830990596083,1.2840304378988
106,9,"RW",1.59830990596083,1.07415245777263
106,12,"BVAR",1.16015211757257,1.41697893473946
106,12,"mixBART",1.16015211757257,1.13399421964081
106,12,"RW",1.16015211757257,1.07415245777263
107,1,"BVAR",1.11646304507321,1.24392608806349
107,1,"mixBART",1.11646304507321,1.12984654930886
107,1,"RW",1.11646304507321,1.11879170495864
107,3,"BVAR",1.12652957239644,1.31599065302538
107,3,"mixBART",1.12652957239644,1.0934186828239
107,3,"RW",1.12652957239644,1.11879170495864
107,6,"BVAR",1.29761207728704,1.29819942347951
107,6,"mixBART",1.29761207728704,1.15529111296161
107,6,"RW",1.29761207728704,1.11879170495864
107,9,"BVAR",1.23138568504243,1.3488786442209
107,9,"mixBART",1.23138568504243,1.10953192376427
107,9,"RW",1.23138568504243,1.11879170495864
107,12,"BVAR",1.03826699525532,1.40546269046448
107,12,"mixBART",1.03826699525532,1.0442431219123
107,12,"RW",1.03826699525532,1.11879170495864
108,1,"BVAR",1.18318208255982,1.24323097093666
108,1,"mixBART",1.18318208255982,1.25421749469373
108,1,"RW",1.18318208255982,1.11629390423793
108,3,"BVAR",1.17617607673754,1.29418300793189
108,3,"mixBART",1.17617607673754,1.1677611443648
108,3,"RW",1.17617607673754,1.11629390423793
108,6,"BVAR",1.61919918921273,1.26765245926797
108,6,"mixBART",1.61919918921273,1.32842632948705
108,6,"RW",1.61919918921273,1.11629390423793
108,9,"BVAR",1.06190218657108,1.33183396362395
108,9,"mixBART",1.06190218657108,1.08407739908865
108,9,"RW",1.06190218657108,1.11629390423793
108,12,"BVAR",1.03409375783404,1.40219256664275
108,12,"mixBART",1.03409375783404,1.12564876329184
108,12,"RW",1.03409375783404,1.11629390423793
109,1,"BVAR",1.12652957239644,1.24271470260718
109,1,"mixBART",1.12652957239644,1.13188319529417
109,1,"RW",1.12652957239644,1.18161925601751
109,3,"BVAR",1.18961702262652,1.23365875255769
109,3,"mixBART",1.18961702262652,1.07290908332433
109,3,"RW",1.18961702262652,1.18161925601751
109,6,"BVAR",1.59830990596083,1.23340702511889
109,6,"mixBART",1.59830990596083,1.11324696939521
109,6,"RW",1.59830990596083,1.18161925601751
109,9,"BVAR",1.16015211757257,1.30253364002643
109,9,"mixBART",1.16015211757257,1.00205413848811
109,9,"RW",1.16015211757257,1.18161925601751
109,12,"BVAR",0.940390967544757,1.35563478305668
109,12,"mixBART",0.940390967544757,1.04584468182967
109,12,"RW",0.940390967544757,1.18161925601751
110,1,"BVAR",1.17617607673754,1.18948106607515
110,1,"mixBART",1.17617607673754,1.05145542054234
110,1,"RW",1.17617607673754,1.12448841737196
110,3,"BVAR",1.29761207728704,1.14862881076609
110,3,"mixBART",1.29761207728704,1.08681792782166
110,3,"RW",1.29761207728704,1.12448841737196
110,6,"BVAR",1.23138568504243,1.15372219672867
110,6,"mixBART",1.23138568504243,1.04795154394788
110,6,"RW",1.23138568504243,1.12448841737196
110,9,"BVAR",1.03826699525532,1.23804705046489
110,9,"mixBART",1.03826699525532,0.945760412468312
110,9,"RW",1.03826699525532,1.12448841737196
110,12,"BVAR",0.926497838171711,1.29147085560023
110,12,"mixBART",0.926497838171711,1.03191840836188
110,12,"RW",0.926497838171711,1.12448841737196
111,1,"BVAR",1.18961702262652,1.179580387271
111,1,"mixBART",1.18961702262652,1.14355032409257
111,1,"RW",1.18961702262652,1.17413724712416
111,3,"BVAR",1.61919918921273,1.16067014195653
